2400,U,949.066,2600.7,,,,,,,,2608.6,,2665.6,,2717.3,,,2765.4,,2811.1,,2855.4,,2898.8,,2941.7,2984.5,3027.1,3069.9,3112.9,3156.1,3199.6,,3287.7,,3377.2
2400,H,951.929,2800.4,,,,,,,,2810.6,,2884.2,,2951.1,,,3013.4,,3072.8,,3130.4,,3186.7,,3242.3,3297.5,3352.6,3407.7,3462.9,3518.2,3573.8,,3685.9,,3799.3
2400,S,2.5343,6.269,,,,,,,,6.2894,,6.4338,,6.5586,,,6.6699,,6.7714,,6.8656,,6.9542,,7.0384,7.1189,7.1964,7.2713,7.3439,7.4144,7.483,,7.6152,,7.7414
2500,V,1.197,79.905,,,,,,,,80.21,,86.985,,93.154,,,98.925,,104.43,,109.75,,114.94,,120.04,125.07,130.04,134.97,139.87,144.74,149.58,,159.21,,168.76
2500,U,958.969,2601.2,,,,,,,,2603.8,,2662,,2714.5,,,2763.1,,2809.3,,2853.9,,2897.5,,2940.6,2983.4,3026.2,3069,3112.1,3155.4,3198.9,,3287.1,,3376.7
2500,H,961.962,2800.9,,,,,,,,2804.3,,2879.5,,2947.4,,,3010.4,,3070.4,,3128.2,,3184.8,,3240.7,3296.1,3351.3,3406.5,3461.7,3517.2,3572.9,,3685.1,,3798.6
2500,S,2.5543,6.2536,,,,,,,,6.2604,,6.4077,,6.5345,,,6.647,,6.7494,,6.8442,,6.9333,,7.0178,7.0986,7.1763,7.2513,7.324,7.3946,7.4633,,7.5956,,7.722
2600,V,1.201,76.856,,,,,,,,,,83.205,,89.22,,,94.83,,100.17,,105.32,,110.33,,115.26,120.11,124.91,129.66,134.38,139.07,143.74,,153.01,,162.21
2600,U,968.597,2601.5,,,,,,,,,,2658.4,,2711.7,,,2760.9,,2807.4,,2852.3,,2896.1,,2939.4,2982.3,3025.2,3068.1,3111.2,3154.6,3198.2,,3286.5,,3376.1
2600,H,971.72,2801.4,,,,,,,,,,2874.7,,2943.6,,,3007.4,,3067.9,,3126.1,,3183,,3239,3294.6,3349.9,3405.3,3460.6,3516.2,3571.9,,3684.3,,3797.9
2600,S,2.5736,6.2387,,,,,,,,,,6.3823,,6.511,,,6.6249,,6.7281,,6.8236,,6.9131,,6.9979,7.0789,7.1568,7.232,7.3048,7.3755,7.4443,,7.5768,,7.7033
2700,V,1.205,74.025,,,,,,,,,,79.698,,85.575,,,91.036,,96.218,,101.21,,106.07,,110.83,115.52,120.15,124.74,129.3,133.82,138.33,,147.27,,156.14
2700,U,977.968,2601.8,,,,,,,,,,2654.7,,2708.8,,,2758.6,,2805.6,,2850.7,,2894.8,,2938.2,2981.2,3024.2,3067.2,3110.4,3153.8,3197.5,,3285.8,,3375.6
2700,H,981.222,2801.7,,,,,,,,,,2869.9,,2939.8,,,3004.4,,3065.4,,3124,,3181.2,,3237.4,3293.1,3348.6,3404,3459.5,3515.2,3571,,3683.5,,3797.1
2700,S,2.5924,6.2244,,,,,,,,,,6.3575,,6.4882,,,6.6034,,6.7075,,6.8036,,6.8935,,6.9787,7.06,7.1381,7.2134,7.2863,7.3571,7.426,,7.5587,,7.6853
2800,V,1.209,71.389,,,,,,,,,,76.437,,82.187,,,87.51,,92.55,,97.395,,102.1,,106.71,111.25,115.74,120.17,124.58,128.95,133.3,,141.94,,150.5
2800,U,987.1,2602.1,,,,,,,,,,2650.9,,2705.9,,,2756.3,,2803.7,,2849.2,,2893.4,,2937,2980.2,3023.2,3066.3,3109.6,3153.1,3196.8,,3285.2,,3375
2800,H,990.485,2802,,,,,,,,,,2864.9,,2936,,,3001.3,,3062.8,,3121.9,,3179.3,,3235.8,3291.7,3347.3,3402.8,3458.4,3514.1,3570,,3682.6,,3796.4
2800,S,2.6106,6.2104,,,,,,,,,,6.3331,,6.4659,,,6.5824,,6.6875,,6.7842,,6.8746,,6.9601,7.0416,7.1199,7.1954,7.2685,7.3394,7.4084,,7.5412,,7.6679
2900,V,1.213,68.928,,,,,,,,,,73.395,,79.029,,,84.226,,89.133,,93.843,,98.414,,102.88,107.28,111.62,115.92,120.18,124.42,128.62,,136.97,,145.26
2900,U,996.008,2602.3,,,,,,,,,,2647.1,,2702.9,,,2754,,2801.8,,2847.6,,2892,,2935.8,2979.1,3022.3,3065.5,3108.8,3152.3,3196.1,,3284.6,,3374.5
2900,H,999.524,2802.2,,,,,,,,,,2859.9,,2932.1,,,2998.2,,3060.3,,3119.7,,3177.4,,3234.1,3290.2,3346,3401.6,3457.3,3513.1,3569.1,,3681.8,,3795.7
2900,S,2.6283,6.1969,,,,,,,,,,6.3092,,6.4441,,,6.5621,,6.6681,,6.7654,,6.8563,,6.9421,7.0239,7.1024,7.178,7.2512,7.3222,7.3913,,7.5243,,7.6511
3000,V,1.216,66.626,,,,,,,,,,70.551,,76.078,,,81.159,,85.943,,90.526,,94.969,,99.31,103.58,107.79,111.95,116.08,120.18,124.26,,132.34,,140.36
3000,U,1004.7,2602.4,,,,,,,,,,2643.2,,2700,,,2751.6,,2799.9,,2846,,2890.7,,2934.6,2978,3021.3,3064.6,3107.9,3151.5,3195.4,,3284,,3373.9
3000,H,1008.4,2802.3,,,,,,,,,,2854.8,,2928.2,,,2995.1,,3057.7,,3117.5,,3175.6,,3232.5,3288.7,3344.6,3400.4,3456.2,3512.1,3568.1,,3681,,3795
3000,S,2.6455,6.1837,,,,,,,,,,6.2857,,6.4228,,,6.5422,,6.6491,,6.7471,,6.8385,,6.9246,7.0067,7.0854,7.1612,7.2345,7.3056,7.3748,,7.5079,,7.6349
3100,V,1.22,64.467,,,,,,,,,,67.885,,73.315,,,78.287,,82.958,,87.423,,91.745,,95.965,100.11,104.2,108.24,112.24,116.22,120.17,,128.01,,135.78
3100,U,1013.2,2602.5,,,,,,,,,,2639.2,,2697,,,2749.2,,2797.9,,2844.3,,2889.3,,2933.4,2976.9,3020.3,3063.7,3107.1,3150.8,3194.7,,3283.3,,3373.4
3100,H,1017,2802.3,,,,,,,,,,2849.6,,2924.2,,,2991.9,,3055.1,,3115.4,,3173.7,,3230.8,3287.3,3343.3,3399.2,3455.1,3511,3567.2,,3680.2,,3794.3
3100,S,2.6623,6.1709,,,,,,,,,,6.2626,,6.4019,,,6.5227,,6.6307,,6.7294,,6.8212,,6.9077,6.99,7.0689,7.1448,7.2183,7.2895,7.3588,,7.492,,7.6191
3200,V,1.224,62.439,,,,,,,,,,65.38,,70.721,,,75.593,,80.158,,84.513,,88.723,,92.829,96.859,100.83,104.76,108.65,112.51,116.34,,123.95,,131.48
3200,U,1021.5,2602.5,,,,,,,,,,2635.2,,2693.9,,,2746.8,,2796,,2842.7,,2887.9,,2932.1,2975.9,3019.3,3062.8,3106.3,3150,3193.9,,3282.7,,3372.8
3200,H,1025.4,2802.3,,,,,,,,,,2844.4,,2920.2,,,2988.7,,3052.5,,3113.2,,3171.8,,3229.2,3285.8,3342,3398,3454,3510,3566.2,,3679.3,,3793.6
3200,S,2.6786,6.1585,,,,,,,,,,6.2398,,6.3815,,,6.5037,,6.6127,,6.712,,6.8043,,6.8912,6.9738,7.0528,7.129,7.2026,7.2739,7.3433,,7.4767,,7.6039
3300,V,1.227,60.529,,,,,,,,,,63.021,,68.282,,,73.061,,77.526,,81.778,,85.883,,89.883,93.805,97.668,101.49,105.27,109.02,112.74,,120.13,,127.45
3300,U,1029.7,2602.5,,,,,,,,,,2631.1,,2690.8,,,2744.4,,2794,,2841.1,,2886.5,,2930.9,2974.8,3018.3,3061.9,3105.5,3149.2,3193.2,,3282.1,,3372.3
3300,H,1033.7,2802.3,,,,,,,,,,2839,,2916.1,,,2985.5,,3049.9,,3110.9,,3169.9,,3227.5,3284.3,3340.6,3396.8,3452.8,3509,3565.3,,3678.5,,3792.9
3300,S,2.6945,6.1463,,,,,,,,,,6.2173,,6.3614,,,6.4851,,6.5951,,6.6952,,6.7879,,6.8752,6.958,7.0373,7.1136,7.1873,7.2588,7.3282,,7.4618,,7.5891
3400,V,1.231,58.728,,,,,,,,,,60.796,,65.982,,,70.675,,75.048,,79.204,,83.21,,87.11,90.93,94.692,98.408,102.09,105.74,109.36,,116.54,,123.65
3400,U,1037.6,2602.5,,,,,,,,,,2626.9,,2687.7,,,2741.9,,2792,,2839.4,,2885.1,,2929.7,2973.7,3017.4,3061,3104.6,3148.4,3192.5,,3281.5,,3371.7
3400,H,1041.8,2802.1,,,,,,,,,,2833.6,,2912,,,2982.2,,3047.2,,3108.7,,3168,,3225.9,3282.8,3339.3,3395.5,3451.7,3507.9,3564.3,,3677.7,,3792.1
3400,S,2.7101,6.1344,,,,,,,,,,6.1951,,6.3416,,,6.4669,,6.5779,,6.6787,,6.7719,,6.8595,6.9426,7.0221,7.0986,7.1724,7.244,7.3136,,7.4473,,7.5747
3500,V,1.235,57.025,,,,,,,,,,58.693,,63.812,,,68.424,,72.71,,76.776,,80.689,,84.494,88.22,91.886,95.505,99.088,102.64,106.17,,113.15,,120.07
3500,U,1045.4,2602.4,,,,,,,,,,2622.7,,2684.5,,,2739.5,,2790,,2837.8,,2883.7,,2928.4,2972.6,3016.4,3060.1,3103.8,3147.7,3191.8,,3280.8,,3371.2
3500,H,1049.8,2802,,,,,,,,,,2828.1,,2907.8,,,2979,,3044.5,,3106.5,,3166.1,,3224.2,3281.3,3338,3394.3,3450.6,3506.9,3563.4,,3676.9,,3791.4
3500,S,2.7253,6.1228,,,,,,,,,,6.1732,,6.3221,,,6.4491,,6.5611,,6.6626,,6.7563,,6.8443,6.9277,7.0074,7.084,7.158,7.2297,7.2993,,7.4332,,7.5607
3600,V,1.238,55.415,,,,,,,,,,56.702,,61.759,,,66.297,,70.501,,74.482,,78.308,,82.024,85.66,89.236,92.764,96.255,99.716,103.15,,109.96,,116.69
3600,U,1053.1,2602.2,,,,,,,,,,2618.4,,2681.3,,,2737,,2788,,2836.1,,2882.3,,2927.2,2971.5,3015.4,3059.2,3103,3146.9,3191.1,,3280.2,,3370.6
3600,H,1057.6,2801.7,,,,,,,,,,2822.5,,2903.6,,,2975.6,,3041.8,,3104.2,,3164.2,,3222.5,3279.8,3336.6,3393.1,3449.5,3505.9,3562.4,,3676.1,,3790.7
3600,S,2.7401,6.1115,,,,,,,,,,6.1514,,6.303,,,6.4315,,6.5446,,6.6468,,6.7411,,6.8294,6.9131,6.993,7.0698,7.1439,7.2157,7.2854,,7.4195,,7.5471
3700,V,1.242,53.888,,,,,,,,,,54.812,,59.814,,,64.282,,68.41,,72.311,,76.055,,79.687,83.238,86.728,90.171,93.576,96.95,100.3,,106.93,,113.49
3700,U,1060.6,2602.1,,,,,,,,,,2614,,2678,,,2734.4,,2786,,2834.4,,2880.8,,2926,2970.4,3014.4,3058.2,3102.1,3146.1,3190.4,,3279.6,,3370.1
3700,H,1065.2,2801.4,,,,,,,,,,2816.8,,2899.3,,,2972.3,,3039.1,,3102,,3162.2,,3220.8,3278.4,3335.3,3391.9,3448.4,3504.9,3561.5,,3675.2,,3790
3700,S,2.7547,6.1004,,,,,,,,,,6.1299,,6.2841,,,6.4143,,6.5284,,6.6314,,6.7262,,6.8149,6.8989,6.979,7.0559,7.1302,7.2021,7.2719,,7.4061,,7.5339
3800,V,1.245,52.438,,,,,,,,,,53.017,,57.968,,,62.372,,66.429,,70.254,,73.92,,77.473,80.944,84.353,87.714,91.038,94.33,97.596,,104.06,,110.46
3800,U,1068,2601.9,,,,,,,,,,2609.5,,2674.7,,,2731.9,,2783.9,,2832.7,,2879.4,,2924.7,2969.3,3013.4,3057.3,3101.3,3145.4,3189.6,,3279,,3369.5
3800,H,1072.7,2801.1,,,,,,,,,,2811,,2895,,,2968.9,,3036.4,,3099.7,,3160.3,,3219.1,3276.8,3333.9,3390.7,3447.2,3503.8,3560.5,,3674.4,,3789.3
3800,S,2.7689,6.0896,,,,,,,,,,6.1085,,6.2654,,,6.3973,,6.5126,,6.6163,,6.7117,,6.8007,6.8849,6.9653,7.0424,7.1168,7.1888,7.2587,,7.3931,,7.521
3900,V,1.249,51.061,,,,,,,,,,51.308,,56.215,,,60.558,,64.547,,68.302,,71.894,,75.372,78.767,82.099,85.383,88.629,91.844,95.033,,101.35,,107.59
3900,U,1075.3,2601.6,,,,,,,,,,2605,,2671.4,,,2729.3,,2781.9,,2831,,2877.9,,2923.5,2968.2,3012.4,3056.4,3100.5,3144.6,3188.9,,3278.3,,3369
3900,H,1080.1,2800.8,,,,,,,,,,2805.1,,2890.6,,,2965.5,,3033.6,,3097.4,,3158.3,,3217.4,3275.3,3332.6,3389.4,3446.1,3502.8,3559.5,,3673.6,,3788.6
3900,S,2.7828,6.0789,,,,,,,,,,6.0872,,6.247,,,6.3806,,6.497,,6.6015,,6.6974,,6.7868,6.8713,6.9519,7.0292,7.1037,7.1759,7.2459,,7.3804,,7.5084
4000,V,1.252,49.749,,,,,,,,,,,,54.546,,,58.833,,62.759,,66.446,,69.969,,73.376,76.698,79.958,83.169,86.341,89.483,92.598,,98.763,,104.86
4000,U,1082.4,2601.3,,,,,,,,,,,,2668,,,2726.7,,2779.8,,2829.3,,2876.5,,2922.2,2967,3011.4,3055.5,3099.6,3143.8,3188.2,,3277.7,,3368.4
4000,H,1087.4,2800.3,,,,,,,,,,,,2886.1,,,2962,,3030.8,,3095.1,,3156.4,,3215.7,3273.8,3331.2,3388.2,3445,3501.7,3558.6,,3672.8,,3787.9
4000,S,2.7965,6.0685,,,,,,,,,,,,6.2288,,,6.3642,,6.4817,,6.587,,6.6834,,6.7733,6.8581,6.9388,7.0163,7.0909,7.1632,7.2333,,7.368,,7.4961
4100,V,1.256,48.5,,,,,,,,,,,50.15,52.955,,,57.191,,61.057,,64.68,,68.137,,71.476,74.73,77.921,81.062,84.165,87.236,90.281,93.303,96.306,,102.26
4100,U,1089.4,2601,,,,,,,,,,,2624.6,2664.5,,,2724,,2777.7,,2827.6,,2875,,2920.9,2965.9,3010.4,3054.6,3098.8,3143,3187.5,3232.1,3277.1,,3367.9
4100,H,1094.6,2799.9,,,,,,,,,,,2830.3,2881.6,,,2958.5,,3028,,3092.8,,3154.4,,3214,3272.3,3329.9,3387,3443.9,3500.7,3557.6,3614.7,3671.9,,3787.1
4100,S,2.8099,6.0583,,,,,,,,,,,6.1157,6.2107,,,6.348,,6.4667,,6.5727,,6.6697,,6.76,6.845,6.926,7.0037,7.0785,7.1508,7.221,7.2893,7.3558,,7.4842
4200,V,1.259,47.307,,,,,,,,,,,48.654,51.438,,,55.625,,59.435,,62.998,,66.392,,69.667,72.856,75.981,79.056,82.092,85.097,88.075,91.03,93.966,,99.787
4200,U,1096.3,2600.7,,,,,,,,,,,2620.4,2661,,,2721.4,,2775.6,,2825.8,,2873.6,,2919.7,2964.8,3009.4,3053.7,3097.9,3142.3,3186.8,3231.5,3276.5,,3367.3
4200,H,1101.6,2799.4,,,,,,,,,,,2824.8,2877.1,,,2955,,3025.2,,3090.4,,3152.4,,3212.3,3270.8,3328.5,3385.7,3442.7,3499.7,3556.7,3613.8,3671.1,,3786.4
4200,S,2.8231,6.0482,,,,,,,,,,,6.0962,6.1929,,,6.332,,6.4519,,6.5587,,6.6563,,6.7469,6.8323,6.9135,6.9913,7.0662,7.1387,7.209,7.2774,7.344,,7.4724
4300,V,1.262,46.168,,,,,,,,,,,47.223,49.988,,,54.13,,57.887,,61.393,,64.728,,67.942,71.069,74.131,77.143,80.116,83.057,85.971,88.863,91.735,,97.428
4300,U,1103.1,2600.3,,,,,,,,,,,2616.2,2657.5,,,2718.7,,2773.4,,2824.1,,2872.1,,2918.4,2963.7,3008.4,3052.8,3097.1,3141.5,3186,3230.8,3275.8,,3366.8
4300,H,1108.5,2798.9,,,,,,,,,,,2819.2,2872.4,,,2951.4,,3022.3,,3088.1,,3150.4,,3210.5,3269.3,3327.1,3384.5,3441.6,3498.6,3555.7,3612.9,3670.3,,3785.7
4300,S,2.836,6.0383,,,,,,,,,,,6.0768,6.1752,,,6.3162,,6.4373,,6.545,,6.6431,,6.7341,6.8198,6.9012,6.9792,7.0543,7.1269,7.1973,7.2658,7.3324,,7.461
4400,V,1.266,45.079,,,,,,,,,,,45.853,48.601,,,52.702,,56.409,,59.861,,63.139,,66.295,69.363,72.365,75.317,78.229,81.11,83.963,86.794,89.605,,95.177
4400,U,1109.8,2599.9,,,,,,,,,,,2611.8,2653.9,,,2716,,2771.3,,2822.3,,2870.6,,2917.1,2962.5,3007.4,3051.9,3096.3,3140.7,3185.3,3230.1,3275.2,,3366.2
4400,H,1115.4,2798.3,,,,,,,,,,,2813.6,2867.8,,,2947.8,,3019.5,,3085.7,,3148.4,,3208.8,3267.7,3325.8,3383.3,3440.5,3497.6,3554.7,3612,3669.5,,3785
4400,S,2.8487,6.0286,,,,,,,,,,,6.0575,6.1577,,,6.3006,,6.423,,6.5315,,6.6301,,6.7216,6.8076,6.8892,6.9674,7.0426,7.1153,7.1858,7.2544,7.3211,,7.4498
4500,V,1.269,44.037,,,,,,,,,,,44.54,47.273,,,51.336,,54.996,,58.396,,61.62,,64.721,67.732,70.677,73.572,76.427,79.249,82.044,84.817,87.57,,93.025
4500,U,1116.4,2599.5,,,,,,,,,,,2607.4,2650.3,,,2713.2,,2769.1,,2820.5,,2869.1,,2915.8,2961.4,3006.3,3050.9,3095.4,3139.9,3184.6,3229.5,3274.6,,3365.7
4500,H,1122.1,2797.7,,,,,,,,,,,2807.9,2863,,,2944.2,,3016.6,,3083.3,,3146.4,,3207.1,3266.2,3324.4,3382,3439.3,3496.6,3553.8,3611.1,3668.6,,3784.3
4500,S,2.8612,6.0191,,,,,,,,,,,6.0382,6.1403,,,6.2852,,6.4088,,6.5182,,6.6174,,6.7093,6.7955,6.8774,6.9558,7.0311,7.104,7.1746,7.2432,7.31,,7.4388
4600,V,1.272,43.038,,,,,,,,,,,43.278,46,,,50.027,,53.643,,56.994,,60.167,,63.215,66.172,69.063,71.903,74.702,77.469,80.209,82.926,85.623,,90.967
4600,U,1122.9,2599.1,,,,,,,,,,,2602.9,2646.6,,,2710.4,,2766.9,,2818.7,,2867.6,,2914.5,2960.3,3005.3,3050,3094.6,3139.2,3183.9,3228.8,3273.9,,3365.1
4600,H,1128.8,2797,,,,,,,,,,,2802,2858.2,,,2940.5,,3013.7,,3080.9,,3144.4,,3205.3,3264.7,3323,3380.8,3438.2,3495.5,3552.8,3610.2,3667.8,,3783.6
4600,S,2.8735,6.0097,,,,,,,,,,,6.019,6.123,,,6.27,,6.3949,,6.505,,6.6049,,6.6972,6.7838,6.8659,6.9444,7.0199,7.0928,7.1636,7.2323,7.2991,,7.4281
4700,V,1.276,42.081,,,,,,,,,,,,44.778,,,48.772,,52.346,,55.651,,58.775,,61.773,64.679,67.517,70.304,73.051,75.765,78.452,81.116,83.76,,88.997
4700,U,1129.3,2598.6,,,,,,,,,,,,2642.9,,,2707.6,,2764.7,,2816.9,,2866.1,,2913.2,2959.1,3004.3,3049.1,3093.7,3138.4,3183.1,3228.1,3273.3,,3364.6
4700,H,1135.3,2796.4,,,,,,,,,,,,2853.3,,,2936.8,,3010.7,,3078.5,,3142.3,,3203.6,3263.1,3321.6,3379.5,3437.1,3494.5,3551.9,3609.3,3667,,3782.9
4700,S,2.8855,6.0004,,,,,,,,,,,,6.1058,,,6.2549,,6.3811,,6.4921,,6.5926,,6.6853,6.7722,6.8545,6.9332,7.0089,7.0819,7.1527,7.2215,7.2885,,7.4176
4800,V,1.279,41.161,,,,,,,,,,,,43.604,,,47.569,,51.103,,54.364,,57.441,,60.39,63.247,66.036,68.773,71.469,74.132,76.768,79.381,81.973,,87.109
4800,U,1135.6,2598.1,,,,,,,,,,,,2639.1,,,2704.8,,2762.5,,2815.1,,2864.6,,2911.9,2958,3003.3,3048.2,3092.9,3137.6,3182.4,3227.4,3272.7,,3364
4800,H,1141.8,2795.7,,,,,,,,,,,,2848.4,,,2933.1,,3007.8,,3076.1,,3140.3,,3201.8,3261.6,3320.3,3378.3,3435.9,3493.4,3550.9,3608.5,3666.2,,3782.1
4800,S,2.8974,5.9913,,,,,,,,,,,,6.0887,,,6.2399,,6.3675,,6.4794,,6.5805,,6.6736,6.7608,6.8434,6.9223,6.9981,7.0712,7.1422,7.211,7.2781,,7.4072
4900,V,1.282,40.278,,,,,,,,,,,,42.475,,,46.412,,49.909,,53.128,,56.161,,59.064,61.874,64.615,67.303,69.951,72.565,75.152,77.716,80.26,,85.298
4900,U,1141.9,2597.6,,,,,,,,,,,,2635.2,,,2701.9,,2760.2,,2813.3,,2863,,2910.6,2956.9,3002.3,3047.2,3092,3136.8,3181.7,3226.8,3272,,3363.5
4900,H,1148.2,2794.9,,,,,,,,,,,,2843.3,,,2929.3,,3004.8,,3073.6,,3138.2,,3200,3260,3318.9,3377,3434.8,3492.4,3549.9,3607.6,3665.3,,3781.4
4900,S,2.9091,5.9823,,,,,,,,,,,,6.0717,,,6.2252,,6.3541,,6.4669,,6.5685,,6.6621,6.7496,6.8324,6.9115,6.9874,7.0607,7.1318,7.2007,7.2678,,7.3971
5000,V,1.286,39.429,,,,,,,,,,,,41.388,,,45.301,,48.762,,51.941,,54.932,,57.791,60.555,63.25,65.893,68.494,71.061,73.602,76.119,78.616,,83.559
5000,U,1148,2597,,,,,,,,,,,,2631.3,,,2699,,2758,,2811.5,,2861.5,,2909.3,2955.7,3001.2,3046.3,3091.2,3136,3181,3226.1,3271.4,,3362.9
5000,H,1154.5,2794.2,,,,,,,,,,,,2838.2,,,2925.5,,3001.8,,3071.2,,3136.2,,3198.3,3258.5,3317.5,3375.8,3433.7,3491.3,3549,3606.7,3664.5,,3780.7
5000,S,2.9206,5.9735,,,,,,,,,,,,6.0547,,,6.2105,,6.3408,,6.4545,,6.5568,,6.6508,6.7386,6.8217,6.9009,6.977,7.0504,7.1215,7.1906,7.2578,,7.3872
5100,V,1.289,38.611,,,,,,,,,,,,40.34,,,44.231,,47.66,,50.801,,53.75,,56.567,59.288,61.94,64.537,67.094,69.616,72.112,74.584,77.035,,81.888
5100,U,1154.1,2596.5,,,,,,,,,,,,2627.3,,,2696.1,,2755.7,,2809.6,,2860,,2908,2954.5,3000.2,3045.4,3090.3,3135.3,3180.2,3225.4,3270.8,,3362.4
5100,H,1160.7,2793.4,,,,,,,,,,,,2833.1,,,2921.7,,2998.7,,3068.7,,3134.1,,3196.5,3256.9,3316.1,3374.5,3432.5,3490.3,3548,3605.8,3663.7,,3780
5100,S,2.9319,5.9648,,,,,,,,,,,,6.0378,,,6.196,,6.3277,,6.4423,,6.5452,,6.6396,6.7278,6.8111,6.8905,6.9668,7.0403,7.1115,7.1807,7.2479,,7.3775
5200,V,1.292,37.824,,,,,,,,,,,,39.33,,,43.201,,46.599,,49.703,,52.614,,55.39,58.07,60.679,63.234,65.747,68.227,70.679,73.108,75.516,,80.282
5200,U,1160.1,2595.9,,,,,,,,,,,,2623.3,,,2693.1,,2753.4,,2807.8,,2858.4,,2906.7,2953.4,2999.2,3044.5,3089.5,3134.5,3179.5,3224.7,3270.2,,3361.8
5200,H,1166.8,2792.6,,,,,,,,,,,,2827.8,,,2917.8,,2995.7,,3066.2,,3132,,3194.7,3255.4,3314.7,3373.3,3431.4,3489.3,3547.1,3604.9,3662.8,,3779.3
5200,S,2.9431,5.9561,,,,,,,,,,,,6.021,,,6.1815,,6.3147,,6.4302,,6.5338,,6.6287,6.7172,6.8007,6.8803,6.9567,7.0304,7.1017,7.1709,7.2382,,7.3679
5300,V,1.296,37.066,,,,,,,,,,,,38.354,,,42.209,,45.577,,48.647,,51.52,,54.257,56.897,59.466,61.98,64.452,66.89,69.3,71.687,74.054,,78.736
5300,U,1166.1,2595.3,,,,,,,,,,,,2619.2,,,2690.1,,2751,,2805.9,,2856.9,,2905.3,2952.2,2998.2,3043.5,3088.6,3133.7,3178.8,3224.1,3269.5,,3361.3
5300,H,1172.9,2791.7,,,,,,,,,,,,2822.5,,,2913.8,,2992.6,,3063.7,,3129.9,,3192.9,3253.8,3313.3,3372,3430.2,3488.2,3546.1,3604,3662,,3778.6
5300,S,2.9541,5.9476,,,,,,,,,,,,6.0041,,,6.1672,,6.3018,,6.4183,,6.5225,,6.6179,6.7067,6.7905,6.8703,6.9468,7.0206,7.092,7.1613,7.2287,,7.3585
5400,V,1.299,36.334,,,,,,,,,,,,37.411,,,41.251,,44.591,,47.628,,50.466,,53.166,55.768,58.297,60.772,63.204,65.603,67.973,70.32,72.646,,77.248
5400,U,1171.9,2594.6,,,,,,,,,,,,2615,,,2687.1,,2748.7,,2804,,2855.3,,2904,2951.1,2997.1,3042.6,3087.8,3132.9,3178.1,3223.4,3268.9,,3360.7
5400,H,1178.9,2790.8,,,,,,,,,,,,2817,,,2909.8,,2989.5,,3061.2,,3127.8,,3191.1,3252.2,3311.9,3370.8,3429.1,3487.2,3545.1,3603.1,3661.2,,3777.8
5400,S,2.965,5.9392,,,,,,,,,,,,5.9873,,,6.153,,6.2891,,6.4066,,6.5114,,6.6072,6.6963,6.7804,6.8604,6.9371,7.011,7.0825,7.1519,7.2194,,7.3493
5500,V,1.302,35.628,,,,,,,,,,,,36.499,,,40.327,,43.641,,46.647,,49.45,,52.115,54.679,57.171,59.608,62.002,64.362,66.694,69.002,71.289,,75.814
5500,U,1177.7,2594,,,,,,,,,,,,2610.8,,,2684,,2746.3,,2802.1,,2853.7,,2902.7,2949.9,2996.1,3041.7,3086.9,3132.1,3177.3,3222.7,3268.3,,3360.2
5500,H,1184.9,2789.9,,,,,,,,,,,,2811.5,,,2905.8,,2986.4,,3058.7,,3125.7,,3189.3,3250.6,3310.5,3369.5,3427.9,3486.1,3544.2,3602.2,3660.4,,3777.1
5500,S,2.9757,5.9309,,,,,,,,,,,,5.9705,,,6.1388,,6.2765,,6.3949,,6.5004,,6.5967,6.6862,6.7705,6.8507,6.9275,7.0015,7.0731,7.1426,7.2102,,7.3402
5600,V,1.306,34.946,,,,,,,,,,,,35.617,,,39.434,,42.724,,45.7,,48.47,,51.1,53.63,56.085,58.486,60.843,63.165,65.46,67.731,69.981,,74.431
5600,U,1183.5,2593.3,,,,,,,,,,,,2606.5,,,2680.9,,2744,,2800.2,,2852.1,,2901.3,2948.7,2995,3040.7,3086.1,3131.3,3176.6,3222,3267.6,,3359.6
5600,H,1190.8,2789,,,,,,,,,,,,2805.9,,,2901.7,,2983.2,,3056.1,,3123.6,,3187.5,3249,3309.1,3368.2,3426.8,3485.1,3543.2,3601.3,3659.5,,3776.4
5600,S,2.9863,5.9227,,,,,,,,,,,,5.9537,,,6.1248,,6.264,,6.3834,,6.4896,,6.5863,6.6761,6.7607,6.8411,6.9181,6.9922,7.0639,7.1335,7.2011,,7.3313
5700,V,1.309,34.288,,,,,,,,,,,,34.761,,,38.571,,41.838,,44.785,,47.525,,50.121,52.617,55.038,57.403,59.724,62.011,64.27,66.504,68.719,,73.096
5700,U,1189.1,2592.6,,,,,,,,,,,,2602.1,,,2677.8,,2741.6,,2798.3,,2850.5,,2899.9,2947.5,2994,3039.8,3085.2,3130.5,3175.9,3221.3,3267,,3359.1
5700,H,1196.6,2788,,,,,,,,,,,,2800.2,,,2897.6,,2980,,3053.5,,3121.4,,3185.6,3247.5,3307.7,3367,3425.6,3484,3542.2,3600.4,3658.7,,3775.7
5700,S,2.9968,5.9146,,,,,,,,,,,,5.9369,,,6.1108,,6.2516,,6.372,,6.4789,,6.5761,6.6663,6.7511,6.8316,6.9088,6.9831,7.0549,7.1245,7.1923,,7.3226
5800,V,1.312,33.651,,,,,,,,,,,,,34.756,36.301,37.736,,40.982,,43.902,,46.611,,49.176,51.638,54.026,56.357,58.644,60.896,63.12,65.32,67.5,,71.807
